what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1484491329186
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1484491329692
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1484491329909
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1484491332422
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1484491335918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491342760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491407583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491411498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491502750
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1484491505281
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1484491508999
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1484491509882
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1484491553777
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1484491557620
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1484491578766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491582490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491770702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491771417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491783741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491801009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491830537
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1484491862077
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491862752
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491863190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491863672
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491863707
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491863738
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491863772
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491864142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1484491865674
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1484491875925
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1484491878106
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1484491880257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1484491891053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1484491891731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1484491894532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1484491896397
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1484491901375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491901689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491905540
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1484491921284
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491923015
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491923230
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1484491923425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1484491924067
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1484491924427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1484491933049
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1484491936330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491936634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491939416
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1484491944141
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1484491944537
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1484491946234
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1484491946542
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1484491948742
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1484491955127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491961305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491968014
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1484491979686
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1484491982772
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1484491983566
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1484491984436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484491997480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492114668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492115841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492181694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492183785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492211910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492213790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492297597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492307372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492409143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492411049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492462286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492464474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492500590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492503722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492627038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492629473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492635533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492639397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492806990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492815853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492924014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484492926801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493010782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493013162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493151014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493153033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493181901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493186234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493253104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493263142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493342862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493345145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493391942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493408053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493414069
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1484493417727
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1484493419068
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1484493422484
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1484493424448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484493432369
